"","address","place","price","lon","lat"
"530","0300 MORSE ST NE Unit: 0006","BRENTWOOD",931560,-77.0012601,38.9089614
"531","0300 MORSE ST NE Unit: 006A","BRENTWOOD",313330,-77.0012601,38.9089614
"532","0300 MORSE ST NE Unit: 0007","BRENTWOOD",931560,-77.0012601,38.9089614
"533","0300 MORSE ST NE Unit: 007A","BRENTWOOD",313330,-77.0012601,38.9089614
"534","0300 MORSE ST NE Unit: 0008","BRENTWOOD",931560,-77.0012601,38.9089614
"535","0300 MORSE ST NE Unit: 008A","BRENTWOOD",313330,-77.0012601,38.9089614
"536","0300 MORSE ST NE Unit: 0009","BRENTWOOD",931560,-77.0012601,38.9089614
"537","0300 MORSE ST NE Unit: 009A","BRENTWOOD",313330,-77.0012601,38.9089614
"538","0300 MORSE ST NE Unit: 0010","BRENTWOOD",867150,-77.0012601,38.9089614
"539","0300 MORSE ST NE Unit: 010A","BRENTWOOD",328950,-77.0012601,38.9089614
"540","0300 MORSE ST NE Unit: 0011","BRENTWOOD",867150,-77.0012601,38.9089614
"541","0300 MORSE ST NE Unit: 011A","BRENTWOOD",328950,-77.0012601,38.9089614
"542","0300 MORSE ST NE Unit: 0012","BRENTWOOD",867150,-77.0012601,38.9089614
"543","0300 MORSE ST NE Unit: 012A","BRENTWOOD",328950,-77.0012601,38.9089614
"544","0300 MORSE ST NE Unit: 0013","BRENTWOOD",860390,-77.0012601,38.9089614
"545","0300 MORSE ST NE Unit: 013A","BRENTWOOD",328040,-77.0012601,38.9089614
"546","0300 MORSE ST NE Unit: 0014","BRENTWOOD",800060,-77.0012601,38.9089614
"547","0300 MORSE ST NE Unit: 014A","BRENTWOOD",393700,-77.0012601,38.9089614
"548","0300 MORSE ST NE Unit: 0015","BRENTWOOD",737540,-77.0012601,38.9089614
"549","0300 MORSE ST NE Unit: 015A","BRENTWOOD",330590,-77.0012601,38.9089614
"550","0300 MORSE ST NE Unit: 0016","BRENTWOOD",667330,-77.0012601,38.9089614
"551","0300 MORSE ST NE Unit: 016A","BRENTWOOD",371980,-77.0012601,38.9089614
"552","0300 MORSE ST NE Unit: 0017","BRENTWOOD",610330,-77.0012601,38.9089614
"553","0300 MORSE ST NE Unit: 017A","BRENTWOOD",428830,-77.0012601,38.9089614
"554","0300 MORSE ST NE Unit: 0018","BRENTWOOD",555730,-77.0012601,38.9089614
"555","0300 MORSE ST NE Unit: 018A","BRENTWOOD",459430,-77.0012601,38.9089614
"556","0300 MORSE ST NE Unit: 0019","BRENTWOOD",1406680,-77.0012601,38.9089614
"557","0300 MORSE ST NE Unit: 000P","BRENTWOOD",916630,-77.0012601,38.9089614
"558","0300 MORSE ST NE Unit: 000R","BRENTWOOD",270430,-77.0012601,38.9089614
"559","0300 MORSE ST NE Unit: 000V","BRENTWOOD",276580,-77.0012601,38.9089614
"560","0300 MORSE ST NE Unit: 000S","BRENTWOOD",284380,-77.0012601,38.9089614
"561","0300 MORSE ST NE Unit: 000T","BRENTWOOD",284380,-77.0012601,38.9089614
"562","0300 MORSE ST NE Unit: 000U","BRENTWOOD",284380,-77.0012601,38.9089614
"563","0300 MORSE ST NE Unit: 000Q","BRENTWOOD",310500,-77.0012601,38.9089614
"564","0340  FLORIDA AVE NE","BRENTWOOD",1000,-77.0013735,38.9075448
"565","0340  FLORIDA AVE NE","BRENTWOOD",1000,-77.0013735,38.9075448
"566","0340  FLORIDA AVE NE","BRENTWOOD",1000,-77.0013735,38.9075448
"567","0340  FLORIDA AVE NE","BRENTWOOD",1000,-77.0013735,38.9075448
"568","0340  FLORIDA AVE NE","BRENTWOOD",1000,-77.0013735,38.9075448
"569","0340  FLORIDA AVE NE","BRENTWOOD",1000,-77.0013735,38.9075448
"570","1270  4TH ST NE","BRENTWOOD",573640,-76.999735,38.90884
"571","1270  4TH ST NE","BRENTWOOD",3353520,-76.999735,38.90884
"572","1270  4TH ST NE","BRENTWOOD",695280,-76.999735,38.90884
"573","1270  4TH ST NE","BRENTWOOD",112210,-76.999735,38.90884
"574","1270  4TH ST NE","BRENTWOOD",775670,-76.999735,38.90884
"575","1270  4TH ST NE","BRENTWOOD",305100,-76.999735,38.90884
"576","1270  4TH ST NE","BRENTWOOD",19430,-76.999735,38.90884
"577","1270  4TH ST NE","BRENTWOOD",331790,-76.999735,38.90884
"578","416 FLORIDA AVE NE","BRENTWOOD",686830,-76.9995933,38.9071028
"579","405 MORSE ST NE","BRENTWOOD",761890,-76.999844,38.907535
"580","407 MORSE ST NE","BRENTWOOD",769250,-76.9998129,38.9075323
"581","409 MORSE ST NE","BRENTWOOD",596100,-76.9997209,38.907482
"582","411 MORSE ST NE","BRENTWOOD",733770,-76.9996584,38.9074665
"583","413 MORSE ST NE","BRENTWOOD",628800,-76.9995674,38.907424
"584","0415 MORSE ST NE","BRENTWOOD",628800,-76.999536,38.907403
"585","417 MORSE ST NE","BRENTWOOD",769250,-76.999474,38.907376
"586","419 MORSE ST NE","BRENTWOOD",729860,-76.999412,38.90735
"587","0400 FLORIDA AV NE","BRENTWOOD",3758700,-76.999936,38.90723
"588","0421 - 0423 MORSE ST NE","BRENTWOOD",1527600,-76.999319,38.90731
"589","0401 - 0403 MORSE ST NE","BRENTWOOD",1417530,-76.999937,38.907575
"590","0418 FLORIDA AV NE","BRENTWOOD",1125640,-76.999533,38.907057
"591","1288 5TH ST NE","BRENTWOOD",800470,-76.9985794,38.9085758
"592","1278 5TH ST NE","BRENTWOOD",1031130,-76.9987371,38.908355
"593","1276 5TH ST NE","BRENTWOOD",1031130,-76.998783,38.908336
"594","1274 5TH ST NE","BRENTWOOD",690000,-76.998816,38.908287
"595","1272 5TH ST NE","BRENTWOOD",705000,-76.99885,38.908239
"596","1270 5TH ST NE","BRENTWOOD",705000,-76.998883,38.908191
"597","1258 5TH ST NE","BRENTWOOD",447090,-76.9991204,38.9077832
"598","1256 5TH ST NE","BRENTWOOD",447090,-76.999014,38.907809
"599","1254 5TH ST NE","BRENTWOOD",439230,-76.999047,38.90776
"600","1252 5TH ST NE","BRENTWOOD",435490,-76.999081,38.9077119
"601","5950 14TH ST NW","BRIGHTWOOD",1419050,-77.0342791,38.962918
"602","5930 14TH ST NW","BRIGHTWOOD",1526910,-77.0337876,38.9628282
"603","5920 14TH ST NW","BRIGHTWOOD",1566890,-77.0337942,38.9626093
"604","5910 14TH ST NW","BRIGHTWOOD",1411060,-77.0343028,38.9625868
"605","14TH ST NW","BRIGHTWOOD",21780,-77.0327217,38.938678
"606","FORT STEVENS DR NW","BRIGHTWOOD",16070,-77.0331888,38.9640222
"607","6040 14TH ST NW","BRIGHTWOOD",4059700,-77.03383,38.9636114
"608","5940 14TH ST NW","BRIGHTWOOD",1505610,-77.0338999,38.9631616
"609","14TH ST NW","BRIGHTWOOD",66260,-77.0327217,38.938678
"610","1440 ROCK CREEK FORD RD NW","BRIGHTWOOD",7198360,-77.034715,38.963285
"611","1444 ROCK CREEK FORD RD NW","BRIGHTWOOD",5703750,-77.035276,38.9636319
"612","6017 16TH ST NW","BRIGHTWOOD",663170,-77.0362641,38.9632262
"613","6029 - 6045 16TH ST NW","BRIGHTWOOD",8384970,-77.0359693,38.9640574
"614","ROCK CREEK FORD RD NW","BRIGHTWOOD",3850,-77.031274,38.9627951
"615","1441 ROCK CREEK FORD RD NW","BRIGHTWOOD",642940,-77.0347183,38.9638832
"616","1443 ROCK CREEK FORD RD NW","BRIGHTWOOD",606530,-77.0348433,38.96384
"617","1445 ROCK CREEK FORD RD NW","BRIGHTWOOD",612780,-77.0349017,38.9638699
"618","1447 ROCK CREEK FORD RD NW","BRIGHTWOOD",628190,-77.0348862,38.963987
"619","ROCK CREEK FORD RD NW","BRIGHTWOOD",3610,-77.031274,38.9627951
"620","6114 14TH ST NW","BRIGHTWOOD",617890,-77.033778,38.964772
"621","6110 14TH ST NW","BRIGHTWOOD",684670,-77.0336631,38.9646251
"622","1425 FORT STEVENS DR NW","BRIGHTWOOD",466580,-77.034036,38.964488
"623","1429 FORT STEVENS DR NW","BRIGHTWOOD",485830,-77.034147,38.964428
"624","1433 FORT STEVENS DR NW","BRIGHTWOOD",765680,-77.034284,38.9644369
"625","6101 16TH ST NW","BRIGHTWOOD",34420000,-77.034845,38.964946
"626","1401 RITTENHOUSE ST NW","BRIGHTWOOD",481150,-77.0336389,38.965632
"627","1403 RITTENHOUSE ST NW","BRIGHTWOOD",445810,-77.033716,38.965632
"628","1405 RITTENHOUSE ST NW","BRIGHTWOOD",372300,-77.033803,38.965632
"629","1407 RITTENHOUSE ST NW","BRIGHTWOOD",387940,-77.03389,38.965632
"630","1409 RITTENHOUSE ST NW","BRIGHTWOOD",389730,-77.033978,38.965632
"631","1411 RITTENHOUSE ST NW","BRIGHTWOOD",401360,-77.034065,38.965632
"632","1413 RITTENHOUSE ST NW","BRIGHTWOOD",401180,-77.034152,38.965632
"633","1415 RITTENHOUSE ST NW","BRIGHTWOOD",390890,-77.03424,38.965631
"634","1417 RITTENHOUSE ST NW","BRIGHTWOOD",387560,-77.034327,38.965631
"635","1419 RITTENHOUSE ST NW","BRIGHTWOOD",390120,-77.034414,38.965631
"636","1421 RITTENHOUSE ST NW","BRIGHTWOOD",389730,-77.034502,38.965631
"637","1423 RITTENHOUSE ST NW","BRIGHTWOOD",396720,-77.034589,38.965631
"638","1425 RITTENHOUSE ST NW","BRIGHTWOOD",389550,-77.034676,38.965631
"639","1427 RITTENHOUSE ST NW","BRIGHTWOOD",387940,-77.034764,38.965631
